instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,data_level,hr,month_name,weekday_name,season_label,weather_label
4049,2011-06-22,3,0,6,0,3,1,2,0.82,0.7727,0.52,0.2836,32,113,145,hourly,14.0,June,Wednesday,Gugur,Berkabut/Berawan
4050,2011-06-22,3,0,6,0,3,1,2,0.82,0.7879,0.56,0.2836,32,114,146,hourly,15.0,June,Wednesday,Gugur,Berkabut/Berawan
4051,2011-06-22,3,0,6,0,3,1,2,0.82,0.803,0.59,0.3284,34,224,258,hourly,16.0,June,Wednesday,Gugur,Berkabut/Berawan
4052,2011-06-22,3,0,6,0,3,1,2,0.8,0.7576,0.55,0.3881,67,462,529,hourly,17.0,June,Wednesday,Gugur,Berkabut/Berawan
4053,2011-06-22,3,0,6,0,3,1,2,0.8,0.7727,0.59,0.2537,66,447,513,hourly,18.0,June,Wednesday,Gugur,Berkabut/Berawan
4054,2011-06-22,3,0,6,0,3,1,2,0.8,0.7424,0.52,0.2537,62,280,342,hourly,19.0,June,Wednesday,Gugur,Berkabut/Berawan
4055,2011-06-22,3,0,6,0,3,1,1,0.74,0.7121,0.74,0.1343,52,230,282,hourly,20.0,June,Wednesday,Gugur,Cerah
4056,2011-06-22,3,0,6,0,3,1,1,0.74,0.7121,0.79,0.1642,31,216,247,hourly,21.0,June,Wednesday,Gugur,Cerah
4057,2011-06-22,3,0,6,0,3,1,2,0.72,0.697,0.79,0.194,25,123,148,hourly,22.0,June,Wednesday,Gugur,Berkabut/Berawan
4058,2011-06-22,3,0,6,0,3,1,2,0.72,0.697,0.79,0.2239,14,91,105,hourly,23.0,June,Wednesday,Gugur,Berkabut/Berawan
4059,2011-06-23,3,0,6,0,4,1,1,0.72,0.697,0.79,0.2239,5,44,49,hourly,0.0,June,Thursday,Gugur,Cerah
4060,2011-06-23,3,0,6,0,4,1,1,0.72,0.697,0.74,0.2239,5,26,31,hourly,1.0,June,Thursday,Gugur,Cerah
4061,2011-06-23,3,0,6,0,4,1,1,0.72,0.697,0.74,0.2239,0,4,4,hourly,2.0,June,Thursday,Gugur,Cerah
4062,2011-06-23,3,0,6,0,4,1,2,0.72,0.697,0.74,0.1642,1,4,5,hourly,3.0,June,Thursday,Gugur,Berkabut/Berawan
4063,2011-06-23,3,0,6,0,4,1,2,0.7,0.6667,0.79,0.1343,0,7,7,hourly,4.0,June,Thursday,Gugur,Berkabut/Berawan
4064,2011-06-23,3,0,6,0,4,1,1,0.72,0.697,0.74,0.1642,2,22,24,hourly,5.0,June,Thursday,Gugur,Cerah
4065,2011-06-23,3,0,6,0,4,1,1,0.72,0.697,0.74,0.1642,8,92,100,hourly,6.0,June,Thursday,Gugur,Cerah
4066,2011-06-23,3,0,6,0,4,1,2,0.72,0.697,0.74,0.1343,26,301,327,hourly,7.0,June,Thursday,Gugur,Berkabut/Berawan
4067,2011-06-23,3,0,6,0,4,1,2,0.74,0.697,0.7,0.194,20,412,432,hourly,8.0,June,Thursday,Gugur,Berkabut/Berawan
4068,2011-06-23,3,0,6,0,4,1,2,0.74,0.697,0.7,0.1343,33,194,227,hourly,9.0,June,Thursday,Gugur,Berkabut/Berawan
4069,2011-06-23,3,0,6,0,4,1,2,0.76,0.7273,0.66,0.1343,39,88,127,hourly,10.0,June,Thursday,Gugur,Berkabut/Berawan
4070,2011-06-23,3,0,6,0,4,1,3,0.76,0.7273,0.66,0.2537,28,108,136,hourly,11.0,June,Thursday,Gugur,Hujan/Salju Ringan
4071,2011-06-23,3,0,6,0,4,1,2,0.76,0.7273,0.66,0.2836,30,130,160,hourly,12.0,June,Thursday,Gugur,Berkabut/Berawan
4072,2011-06-23,3,0,6,0,4,1,2,0.76,0.7121,0.62,0.2836,37,149,186,hourly,13.0,June,Thursday,Gugur,Berkabut/Berawan
4073,2011-06-23,3,0,6,0,4,1,2,0.76,0.7273,0.66,0.2985,46,103,149,hourly,14.0,June,Thursday,Gugur,Berkabut/Berawan
4074,2011-06-23,3,0,6,0,4,1,2,0.76,0.697,0.52,0.3582,62,127,189,hourly,15.0,June,Thursday,Gugur,Berkabut/Berawan
4075,2011-06-23,3,0,6,0,4,1,2,0.74,0.6818,0.62,0.2985,58,217,275,hourly,16.0,June,Thursday,Gugur,Berkabut/Berawan
4076,2011-06-23,3,0,6,0,4,1,2,0.72,0.6818,0.7,0.3582,74,495,569,hourly,17.0,June,Thursday,Gugur,Berkabut/Berawan
4077,2011-06-23,3,0,6,0,4,1,1,0.72,0.6818,0.7,0.4179,57,483,540,hourly,18.0,June,Thursday,Gugur,Cerah
4078,2011-06-23,3,0,6,0,4,1,1,0.72,0.6818,0.7,0.3582,56,344,400,hourly,19.0,June,Thursday,Gugur,Cerah
4079,2011-06-23,3,0,6,0,4,1,1,0.7,0.6667,0.74,0.2239,75,277,352,hourly,20.0,June,Thursday,Gugur,Cerah
4080,2011-06-23,3,0,6,0,4,1,1,0.7,0.6667,0.74,0.194,46,188,234,hourly,21.0,June,Thursday,Gugur,Cerah
4081,2011-06-23,3,0,6,0,4,1,2,0.7,0.6667,0.74,0.2239,23,139,162,hourly,22.0,June,Thursday,Gugur,Berkabut/Berawan
4082,2011-06-23,3,0,6,0,4,1,1,0.7,0.6667,0.74,0.2836,15,90,105,hourly,23.0,June,Thursday,Gugur,Cerah
4083,2011-06-24,3,0,6,0,5,1,1,0.68,0.6364,0.79,0.194,10,53,63,hourly,0.0,June,Friday,Gugur,Cerah
4084,2011-06-24,3,0,6,0,5,1,1,0.66,0.6061,0.83,0.3284,8,20,28,hourly,1.0,June,Friday,Gugur,Cerah
4085,2011-06-24,3,0,6,0,5,1,1,0.66,0.6061,0.83,0.3284,4,10,14,hourly,2.0,June,Friday,Gugur,Cerah
4086,2011-06-24,3,0,6,0,5,1,1,0.66,0.6061,0.83,0.1642,1,4,5,hourly,3.0,June,Friday,Gugur,Cerah
4087,2011-06-24,3,0,6,0,5,1,1,0.66,0.6061,0.83,0.0896,1,8,9,hourly,4.0,June,Friday,Gugur,Cerah
4088,2011-06-24,3,0,6,0,5,1,1,0.64,0.5758,0.89,0.0896,2,18,20,hourly,5.0,June,Friday,Gugur,Cerah
4089,2011-06-24,3,0,6,0,5,1,1,0.66,0.6061,0.83,0.1343,4,87,91,hourly,6.0,June,Friday,Gugur,Cerah
4090,2011-06-24,3,0,6,0,5,1,2,0.66,0.6061,0.83,0.2239,21,247,268,hourly,7.0,June,Friday,Gugur,Berkabut/Berawan
4091,2011-06-24,3,0,6,0,5,1,1,0.7,0.6667,0.74,0.2239,27,439,466,hourly,8.0,June,Friday,Gugur,Cerah
4092,2011-06-24,3,0,6,0,5,1,1,0.74,0.6818,0.62,0.1343,28,203,231,hourly,9.0,June,Friday,Gugur,Cerah
4093,2011-06-24,3,0,6,0,5,1,1,0.8,0.7273,0.43,0.2836,43,102,145,hourly,10.0,June,Friday,Gugur,Cerah
4094,2011-06-24,3,0,6,0,5,1,1,0.8,0.7121,0.38,0.3284,56,147,203,hourly,11.0,June,Friday,Gugur,Cerah
4095,2011-06-24,3,0,6,0,5,1,1,0.8,0.7121,0.41,0.2836,51,150,201,hourly,12.0,June,Friday,Gugur,Cerah
4096,2011-06-24,3,0,6,0,5,1,1,0.8,0.7121,0.36,0.2239,43,178,221,hourly,13.0,June,Friday,Gugur,Cerah
4097,2011-06-24,3,0,6,0,5,1,1,0.78,0.697,0.43,0.2836,67,162,229,hourly,14.0,June,Friday,Gugur,Cerah
4098,2011-06-24,3,0,6,0,5,1,1,0.82,0.7273,0.34,0.3881,69,147,216,hourly,15.0,June,Friday,Gugur,Cerah
4099,2011-06-24,3,0,6,0,5,1,1,0.8,0.697,0.33,0.4179,80,247,327,hourly,16.0,June,Friday,Gugur,Cerah
4100,2011-06-24,3,0,6,0,5,1,1,0.76,0.6667,0.37,0.2537,85,472,557,hourly,17.0,June,Friday,Gugur,Cerah
4101,2011-06-24,3,0,6,0,5,1,1,0.76,0.6667,0.37,0.2985,87,365,452,hourly,18.0,June,Friday,Gugur,Cerah
4102,2011-06-24,3,0,6,0,5,1,1,0.74,0.6515,0.4,0.2239,92,293,385,hourly,19.0,June,Friday,Gugur,Cerah
4103,2011-06-24,3,0,6,0,5,1,1,0.72,0.6515,0.45,0.1642,66,222,288,hourly,20.0,June,Friday,Gugur,Cerah
4104,2011-06-24,3,0,6,0,5,1,1,0.7,0.6515,0.48,0.1343,50,183,233,hourly,21.0,June,Friday,Gugur,Cerah
4105,2011-06-24,3,0,6,0,5,1,1,0.7,0.6515,0.48,0.0,41,126,167,hourly,22.0,June,Friday,Gugur,Cerah
4106,2011-06-24,3,0,6,0,5,1,1,0.68,0.6364,0.51,0.1343,33,139,172,hourly,23.0,June,Friday,Gugur,Cerah
4107,2011-06-25,3,0,6,0,6,0,1,0.68,0.6364,0.47,0.1642,19,97,116,hourly,0.0,June,Saturday,Gugur,Cerah
4108,2011-06-25,3,0,6,0,6,0,1,0.66,0.6212,0.5,0.1642,20,75,95,hourly,1.0,June,Saturday,Gugur,Cerah
4109,2011-06-25,3,0,6,0,6,0,2,0.66,0.6212,0.5,0.194,8,51,59,hourly,2.0,June,Saturday,Gugur,Berkabut/Berawan
4110,2011-06-25,3,0,6,0,6,0,1,0.64,0.6212,0.57,0.194,18,21,39,hourly,3.0,June,Saturday,Gugur,Cerah
4111,2011-06-25,3,0,6,0,6,0,1,0.64,0.6212,0.57,0.194,7,4,11,hourly,4.0,June,Saturday,Gugur,Cerah
4112,2011-06-25,3,0,6,0,6,0,1,0.62,0.6061,0.61,0.1343,6,8,14,hourly,5.0,June,Saturday,Gugur,Cerah
4113,2011-06-25,3,0,6,0,6,0,1,0.64,0.6212,0.57,0.2239,12,17,29,hourly,6.0,June,Saturday,Gugur,Cerah
4114,2011-06-25,3,0,6,0,6,0,1,0.64,0.6212,0.57,0.2836,7,35,42,hourly,7.0,June,Saturday,Gugur,Cerah
4115,2011-06-25,3,0,6,0,6,0,1,0.7,0.6515,0.48,0.2537,27,85,112,hourly,8.0,June,Saturday,Gugur,Cerah
4116,2011-06-25,3,0,6,0,6,0,1,0.72,0.6515,0.45,0.2537,47,139,186,hourly,9.0,June,Saturday,Gugur,Cerah
4117,2011-06-25,3,0,6,0,6,0,1,0.72,0.6515,0.45,0.194,99,203,302,hourly,10.0,June,Saturday,Gugur,Cerah
4118,2011-06-25,3,0,6,0,6,0,1,0.74,0.6667,0.42,0.0,122,209,331,hourly,11.0,June,Saturday,Gugur,Cerah
4119,2011-06-25,3,0,6,0,6,0,1,0.74,0.6515,0.4,0.2836,140,252,392,hourly,12.0,June,Saturday,Gugur,Cerah
4120,2011-06-25,3,0,6,0,6,0,1,0.74,0.6515,0.4,0.2836,140,231,371,hourly,13.0,June,Saturday,Gugur,Cerah
4121,2011-06-25,3,0,6,0,6,0,1,0.74,0.6667,0.45,0.2985,151,232,383,hourly,14.0,June,Saturday,Gugur,Cerah
4122,2011-06-25,3,0,6,0,6,0,1,0.74,0.6667,0.45,0.0,157,235,392,hourly,15.0,June,Saturday,Gugur,Cerah
4123,2011-06-25,3,0,6,0,6,0,1,0.76,0.6818,0.43,0.2985,175,235,410,hourly,16.0,June,Saturday,Gugur,Cerah
4124,2011-06-25,3,0,6,0,6,0,1,0.74,0.6667,0.42,0.2239,152,247,399,hourly,17.0,June,Saturday,Gugur,Cerah
4125,2011-06-25,3,0,6,0,6,0,1,0.72,0.6515,0.45,0.2537,108,199,307,hourly,18.0,June,Saturday,Gugur,Cerah
4126,2011-06-25,3,0,6,0,6,0,1,0.72,0.6667,0.48,0.2836,121,254,375,hourly,19.0,June,Saturday,Gugur,Cerah
4127,2011-06-25,3,0,6,0,6,0,1,0.7,0.6515,0.48,0.194,74,195,269,hourly,20.0,June,Saturday,Gugur,Cerah
4128,2011-06-25,3,0,6,0,6,0,1,0.68,0.6364,0.51,0.1642,62,140,202,hourly,21.0,June,Saturday,Gugur,Cerah
4129,2011-06-25,3,0,6,0,6,0,1,0.68,0.6364,0.47,0.194,61,126,187,hourly,22.0,June,Saturday,Gugur,Cerah
4130,2011-06-25,3,0,6,0,6,0,2,0.66,0.6212,0.5,0.2985,49,130,179,hourly,23.0,June,Saturday,Gugur,Berkabut/Berawan
4131,2011-06-26,3,0,6,0,0,0,1,0.64,0.6212,0.53,0.0,30,85,115,hourly,0.0,June,Sunday,Gugur,Cerah
4132,2011-06-26,3,0,6,0,0,0,1,0.64,0.6212,0.53,0.1045,17,73,90,hourly,1.0,June,Sunday,Gugur,Cerah
4133,2011-06-26,3,0,6,0,0,0,1,0.62,0.6212,0.57,0.1045,17,70,87,hourly,2.0,June,Sunday,Gugur,Cerah
4134,2011-06-26,3,0,6,0,0,0,1,0.6,0.6061,0.64,0.1045,12,22,34,hourly,3.0,June,Sunday,Gugur,Cerah
4135,2011-06-26,3,0,6,0,0,0,1,0.6,0.6061,0.64,0.0896,3,8,11,hourly,4.0,June,Sunday,Gugur,Cerah
4136,2011-06-26,3,0,6,0,0,0,1,0.6,0.6061,0.64,0.0,3,9,12,hourly,5.0,June,Sunday,Gugur,Cerah
4137,2011-06-26,3,0,6,0,0,0,1,0.6,0.6061,0.64,0.0,7,13,20,hourly,6.0,June,Sunday,Gugur,Cerah
4138,2011-06-26,3,0,6,0,0,0,1,0.62,0.6061,0.61,0.0,24,27,51,hourly,7.0,June,Sunday,Gugur,Cerah
4139,2011-06-26,3,0,6,0,0,0,1,0.64,0.6212,0.61,0.194,29,78,107,hourly,8.0,June,Sunday,Gugur,Cerah
4140,2011-06-26,3,0,6,0,0,0,1,0.66,0.6212,0.54,0.0896,75,131,206,hourly,9.0,June,Sunday,Gugur,Cerah
4141,2011-06-26,3,0,6,0,0,0,1,0.72,0.6667,0.48,0.1045,136,196,332,hourly,10.0,June,Sunday,Gugur,Cerah
4142,2011-06-26,3,0,6,0,0,0,1,0.72,0.6515,0.45,0.1343,127,219,346,hourly,11.0,June,Sunday,Gugur,Cerah
4143,2011-06-26,3,0,6,0,0,0,1,0.74,0.6515,0.4,0.1642,175,268,443,hourly,12.0,June,Sunday,Gugur,Cerah
4144,2011-06-26,3,0,6,0,0,0,1,0.74,0.6515,0.4,0.0,197,245,442,hourly,13.0,June,Sunday,Gugur,Cerah
4145,2011-06-26,3,0,6,0,0,0,1,0.74,0.6515,0.4,0.1343,197,246,443,hourly,14.0,June,Sunday,Gugur,Cerah
4146,2011-06-26,3,0,6,0,0,0,1,0.74,0.6515,0.4,0.0,174,229,403,hourly,15.0,June,Sunday,Gugur,Cerah
4147,2011-06-26,3,0,6,0,0,0,1,0.74,0.6667,0.42,0.194,177,278,455,hourly,16.0,June,Sunday,Gugur,Cerah
4148,2011-06-26,3,0,6,0,0,0,2,0.72,0.6515,0.42,0.1642,178,243,421,hourly,17.0,June,Sunday,Gugur,Berkabut/Berawan
4149,2011-06-26,3,0,6,0,0,0,2,0.72,0.6515,0.45,0.2537,117,265,382,hourly,18.0,June,Sunday,Gugur,Berkabut/Berawan
4150,2011-06-26,3,0,6,0,0,0,2,0.72,0.6667,0.48,0.1343,89,228,317,hourly,19.0,June,Sunday,Gugur,Berkabut/Berawan
4151,2011-06-26,3,0,6,0,0,0,2,0.7,0.6515,0.48,0.1045,55,158,213,hourly,20.0,June,Sunday,Gugur,Berkabut/Berawan
4152,2011-06-26,3,0,6,0,0,0,2,0.7,0.6515,0.54,0.1045,48,135,183,hourly,21.0,June,Sunday,Gugur,Berkabut/Berawan
4153,2011-06-26,3,0,6,0,0,0,1,0.7,0.6515,0.51,0.0,19,95,114,hourly,22.0,June,Sunday,Gugur,Cerah
4154,2011-06-26,3,0,6,0,0,0,1,0.7,0.6515,0.54,0.0896,14,64,78,hourly,23.0,June,Sunday,Gugur,Cerah
4155,2011-06-27,3,0,6,0,1,1,3,0.64,0.6061,0.73,0.2836,7,25,32,hourly,0.0,June,Monday,Gugur,Hujan/Salju Ringan
4156,2011-06-27,3,0,6,0,1,1,2,0.62,0.5909,0.78,0.1343,4,11,15,hourly,1.0,June,Monday,Gugur,Berkabut/Berawan
4157,2011-06-27,3,0,6,0,1,1,3,0.62,0.5909,0.78,0.1343,3,3,6,hourly,2.0,June,Monday,Gugur,Hujan/Salju Ringan
4158,2011-06-27,3,0,6,0,1,1,3,0.62,0.5909,0.78,0.1343,0,2,2,hourly,3.0,June,Monday,Gugur,Hujan/Salju Ringan
4159,2011-06-27,3,0,6,0,1,1,2,0.6,0.5606,0.83,0.1642,1,8,9,hourly,4.0,June,Monday,Gugur,Berkabut/Berawan
4160,2011-06-27,3,0,6,0,1,1,2,0.62,0.5758,0.83,0.1642,1,21,22,hourly,5.0,June,Monday,Gugur,Berkabut/Berawan
4161,2011-06-27,3,0,6,0,1,1,2,0.62,0.5909,0.78,0.1642,4,90,94,hourly,6.0,June,Monday,Gugur,Berkabut/Berawan
4162,2011-06-27,3,0,6,0,1,1,2,0.64,0.6061,0.73,0.2239,14,247,261,hourly,7.0,June,Monday,Gugur,Berkabut/Berawan
4163,2011-06-27,3,0,6,0,1,1,1,0.66,0.6212,0.74,0.194,29,418,447,hourly,8.0,June,Monday,Gugur,Cerah
4164,2011-06-27,3,0,6,0,1,1,2,0.72,0.6667,0.54,0.0,37,150,187,hourly,9.0,June,Monday,Gugur,Berkabut/Berawan
4165,2011-06-27,3,0,6,0,1,1,2,0.72,0.6667,0.54,0.1343,55,95,150,hourly,10.0,June,Monday,Gugur,Berkabut/Berawan
4166,2011-06-27,3,0,6,0,1,1,2,0.7,0.6515,0.58,0.0,55,95,150,hourly,11.0,June,Monday,Gugur,Berkabut/Berawan
4167,2011-06-27,3,0,6,0,1,1,2,0.72,0.6667,0.54,0.0,40,130,170,hourly,12.0,June,Monday,Gugur,Berkabut/Berawan
4168,2011-06-27,3,0,6,0,1,1,2,0.72,0.6667,0.58,0.2239,37,127,164,hourly,13.0,June,Monday,Gugur,Berkabut/Berawan
4169,2011-06-27,3,0,6,0,1,1,2,0.72,0.6667,0.58,0.0896,58,100,158,hourly,14.0,June,Monday,Gugur,Berkabut/Berawan
4170,2011-06-27,3,0,6,0,1,1,2,0.74,0.6818,0.55,0.0,76,126,202,hourly,15.0,June,Monday,Gugur,Berkabut/Berawan
4171,2011-06-27,3,0,6,0,1,1,1,0.74,0.6818,0.55,0.1045,53,222,275,hourly,16.0,June,Monday,Gugur,Cerah
4172,2011-06-27,3,0,6,0,1,1,1,0.74,0.6818,0.55,0.1343,90,514,604,hourly,17.0,June,Monday,Gugur,Cerah
4173,2011-06-27,3,0,6,0,1,1,1,0.74,0.6667,0.51,0.0,79,512,591,hourly,18.0,June,Monday,Gugur,Cerah
4174,2011-06-27,3,0,6,0,1,1,1,0.72,0.6818,0.62,0.194,56,340,396,hourly,19.0,June,Monday,Gugur,Cerah
4175,2011-06-27,3,0,6,0,1,1,1,0.7,0.6515,0.65,0.1045,54,251,305,hourly,20.0,June,Monday,Gugur,Cerah
4176,2011-06-27,3,0,6,0,1,1,1,0.7,0.6515,0.65,0.0,52,190,242,hourly,21.0,June,Monday,Gugur,Cerah
4177,2011-06-27,3,0,6,0,1,1,1,0.68,0.6364,0.69,0.0,33,112,145,hourly,22.0,June,Monday,Gugur,Cerah
4178,2011-06-27,3,0,6,0,1,1,1,0.68,0.6364,0.69,0.0,16,65,81,hourly,23.0,June,Monday,Gugur,Cerah
4179,2011-06-28,3,0,6,0,2,1,2,0.66,0.6061,0.78,0.1343,5,25,30,hourly,0.0,June,Tuesday,Gugur,Berkabut/Berawan
4180,2011-06-28,3,0,6,0,2,1,1,0.66,0.6212,0.74,0.0,5,8,13,hourly,1.0,June,Tuesday,Gugur,Cerah
4181,2011-06-28,3,0,6,0,2,1,2,0.66,0.6212,0.74,0.0,2,9,11,hourly,2.0,June,Tuesday,Gugur,Berkabut/Berawan
4182,2011-06-28,3,0,6,0,2,1,2,0.66,0.6212,0.74,0.0,0,2,2,hourly,3.0,June,Tuesday,Gugur,Berkabut/Berawan
4183,2011-06-28,3,0,6,0,2,1,1,0.66,0.6212,0.74,0.0,1,7,8,hourly,4.0,June,Tuesday,Gugur,Cerah
4184,2011-06-28,3,0,6,0,2,1,1,0.66,0.6061,0.78,0.0,1,20,21,hourly,5.0,June,Tuesday,Gugur,Cerah
4185,2011-06-28,3,0,6,0,2,1,1,0.66,0.6061,0.83,0.1642,7,117,124,hourly,6.0,June,Tuesday,Gugur,Cerah
4186,2011-06-28,3,0,6,0,2,1,1,0.68,0.6364,0.83,0.194,27,320,347,hourly,7.0,June,Tuesday,Gugur,Cerah
4187,2011-06-28,3,0,6,0,2,1,1,0.7,0.6667,0.79,0.1642,39,417,456,hourly,8.0,June,Tuesday,Gugur,Cerah
4188,2011-06-28,3,0,6,0,2,1,1,0.74,0.697,0.7,0.0,38,208,246,hourly,9.0,June,Tuesday,Gugur,Cerah
4189,2011-06-28,3,0,6,0,2,1,1,0.8,0.7424,0.49,0.1642,45,112,157,hourly,10.0,June,Tuesday,Gugur,Cerah
4190,2011-06-28,3,0,6,0,2,1,1,0.82,0.7576,0.46,0.0,49,118,167,hourly,11.0,June,Tuesday,Gugur,Cerah
4191,2011-06-28,3,0,6,0,2,1,1,0.84,0.7727,0.47,0.2239,41,161,202,hourly,12.0,June,Tuesday,Gugur,Cerah
4192,2011-06-28,3,0,6,0,2,1,1,0.84,0.7576,0.44,0.0,33,156,189,hourly,13.0,June,Tuesday,Gugur,Cerah
4193,2011-06-28,3,0,6,0,2,1,1,0.86,0.7879,0.44,0.2239,43,117,160,hourly,14.0,June,Tuesday,Gugur,Cerah
4194,2011-06-28,3,0,6,0,2,1,1,0.86,0.7879,0.41,0.0,39,127,166,hourly,15.0,June,Tuesday,Gugur,Cerah
4195,2011-06-28,3,0,6,0,2,1,1,0.86,0.803,0.47,0.2836,41,220,261,hourly,16.0,June,Tuesday,Gugur,Cerah
4196,2011-06-28,3,0,6,0,2,1,3,0.82,0.7879,0.56,0.2836,70,509,579,hourly,17.0,June,Tuesday,Gugur,Hujan/Salju Ringan
4197,2011-06-28,3,0,6,0,2,1,3,0.8,0.7576,0.55,0.2985,68,436,504,hourly,18.0,June,Tuesday,Gugur,Hujan/Salju Ringan
4198,2011-06-28,3,0,6,0,2,1,2,0.74,0.6818,0.58,0.4627,44,255,299,hourly,19.0,June,Tuesday,Gugur,Berkabut/Berawan
4199,2011-06-28,3,0,6,0,2,1,1,0.74,0.6818,0.62,0.0,50,246,296,hourly,20.0,June,Tuesday,Gugur,Cerah
4200,2011-06-28,3,0,6,0,2,1,1,0.74,0.697,0.66,0.2836,31,164,195,hourly,21.0,June,Tuesday,Gugur,Cerah
4201,2011-06-28,3,0,6,0,2,1,1,0.7,0.6515,0.7,0.2985,30,104,134,hourly,22.0,June,Tuesday,Gugur,Cerah
4202,2011-06-28,3,0,6,0,2,1,1,0.7,0.6515,0.7,0.2836,23,58,81,hourly,23.0,June,Tuesday,Gugur,Cerah
4203,2011-06-29,3,0,6,0,3,1,2,0.68,0.6364,0.79,0.2836,11,25,36,hourly,0.0,June,Wednesday,Gugur,Berkabut/Berawan
4204,2011-06-29,3,0,6,0,3,1,1,0.68,0.6364,0.79,0.2985,10,18,28,hourly,1.0,June,Wednesday,Gugur,Cerah
4205,2011-06-29,3,0,6,0,3,1,1,0.66,0.6061,0.83,0.2239,7,9,16,hourly,2.0,June,Wednesday,Gugur,Cerah
4206,2011-06-29,3,0,6,0,3,1,2,0.66,0.6061,0.83,0.1045,2,3,5,hourly,3.0,June,Wednesday,Gugur,Berkabut/Berawan
4207,2011-06-29,3,0,6,0,3,1,1,0.66,0.6061,0.83,0.1045,0,5,5,hourly,4.0,June,Wednesday,Gugur,Cerah
4208,2011-06-29,3,0,6,0,3,1,1,0.64,0.5758,0.83,0.194,3,19,22,hourly,5.0,June,Wednesday,Gugur,Cerah
4209,2011-06-29,3,0,6,0,3,1,1,0.66,0.6212,0.69,0.2985,12,104,116,hourly,6.0,June,Wednesday,Gugur,Cerah
4210,2011-06-29,3,0,6,0,3,1,1,0.7,0.6515,0.54,0.2239,18,318,336,hourly,7.0,June,Wednesday,Gugur,Cerah
4211,2011-06-29,3,0,6,0,3,1,1,0.7,0.6515,0.48,0.2836,41,499,540,hourly,8.0,June,Wednesday,Gugur,Cerah
4212,2011-06-29,3,0,6,0,3,1,1,0.72,0.6515,0.45,0.3881,32,189,221,hourly,9.0,June,Wednesday,Gugur,Cerah
4213,2011-06-29,3,0,6,0,3,1,1,0.74,0.6667,0.42,0.2836,31,95,126,hourly,10.0,June,Wednesday,Gugur,Cerah
4214,2011-06-29,3,0,6,0,3,1,1,0.76,0.6667,0.35,0.2239,53,117,170,hourly,11.0,June,Wednesday,Gugur,Cerah
4215,2011-06-29,3,0,6,0,3,1,1,0.76,0.6667,0.35,0.2537,55,188,243,hourly,12.0,June,Wednesday,Gugur,Cerah
4216,2011-06-29,3,0,6,0,3,1,1,0.8,0.697,0.31,0.3284,45,186,231,hourly,13.0,June,Wednesday,Gugur,Cerah
4217,2011-06-29,3,0,6,0,3,1,1,0.8,0.697,0.31,0.194,50,138,188,hourly,14.0,June,Wednesday,Gugur,Cerah
4218,2011-06-29,3,0,6,0,3,1,1,0.82,0.7121,0.3,0.1642,43,146,189,hourly,15.0,June,Wednesday,Gugur,Cerah
4219,2011-06-29,3,0,6,0,3,1,1,0.82,0.7121,0.3,0.4179,60,268,328,hourly,16.0,June,Wednesday,Gugur,Cerah
4220,2011-06-29,3,0,6,0,3,1,1,0.82,0.7121,0.26,0.4179,78,492,570,hourly,17.0,June,Wednesday,Gugur,Cerah
4221,2011-06-29,3,0,6,0,3,1,1,0.8,0.697,0.29,0.2985,78,510,588,hourly,18.0,June,Wednesday,Gugur,Cerah
4222,2011-06-29,3,0,6,0,3,1,1,0.76,0.6667,0.35,0.3881,60,341,401,hourly,19.0,June,Wednesday,Gugur,Cerah
4223,2011-06-29,3,0,6,0,3,1,1,0.74,0.6515,0.37,0.2985,69,264,333,hourly,20.0,June,Wednesday,Gugur,Cerah
4224,2011-06-29,3,0,6,0,3,1,1,0.72,0.6515,0.39,0.2239,26,195,221,hourly,21.0,June,Wednesday,Gugur,Cerah
4225,2011-06-29,3,0,6,0,3,1,1,0.7,0.6364,0.42,0.194,32,151,183,hourly,22.0,June,Wednesday,Gugur,Cerah
4226,2011-06-29,3,0,6,0,3,1,1,0.68,0.6364,0.47,0.194,32,97,129,hourly,23.0,June,Wednesday,Gugur,Cerah
4227,2011-06-30,3,0,6,0,4,1,1,0.66,0.6212,0.5,0.1642,15,39,54,hourly,0.0,June,Thursday,Gugur,Cerah
4228,2011-06-30,3,0,6,0,4,1,1,0.64,0.6212,0.53,0.1343,13,19,32,hourly,1.0,June,Thursday,Gugur,Cerah
4229,2011-06-30,3,0,6,0,4,1,1,0.62,0.6212,0.57,0.1343,2,6,8,hourly,2.0,June,Thursday,Gugur,Cerah
4230,2011-06-30,3,0,6,0,4,1,1,0.6,0.6061,0.6,0.1642,2,7,9,hourly,3.0,June,Thursday,Gugur,Cerah
4231,2011-06-30,3,0,6,0,4,1,1,0.58,0.5455,0.64,0.1343,2,4,6,hourly,4.0,June,Thursday,Gugur,Cerah
4232,2011-06-30,3,0,6,0,4,1,1,0.58,0.5455,0.64,0.2537,1,24,25,hourly,5.0,June,Thursday,Gugur,Cerah
4233,2011-06-30,3,0,6,0,4,1,1,0.6,0.6061,0.64,0.2537,4,119,123,hourly,6.0,June,Thursday,Gugur,Cerah
4234,2011-06-30,3,0,6,0,4,1,1,0.62,0.6061,0.61,0.2239,29,291,320,hourly,7.0,June,Thursday,Gugur,Cerah
